,허가번호,경도,위도
109036,322016110034102,126.931142,37.547711
109037,322016110034750,126.934481,37.545739
109038,322016110035474,126.930606,37.544578
109039,322016110035491,126.936878,37.543572
109040,322016110036326,126.932178,37.545242
109041,322016110041127,126.93865,37.544542
109042,322016110041617,126.933353,37.547144
109043,322016110041623,126.939,37.546961
109044,322016110082132,126.932008,37.547708
109045,322016110082133,126.932008,37.547708
109046,322016110082134,126.932008,37.547708
109047,322016110082135,126.932008,37.547708
109048,322016110082136,126.932008,37.547708
109049,322016110082137,126.932008,37.547708
109050,322016110082138,126.932008,37.547708
109051,322016110082139,126.932008,37.547708
109052,322016110082140,126.932008,37.547708
109053,322016110084974,126.932672,37.550336
109054,322016110084975,126.932636,37.550272
109059,322017110010343,126.939775,37.545778
109071,322017110034231,126.931314,37.548803
109072,322017110034694,126.934481,37.545739
109086,322018110059891,126.935222,37.544436
109098,322018110066669,126.933958,37.544031
109102,322018110068666,126.930097,37.547728
109104,322018110068889,126.938625,37.543608
109127,322019110023364,126.931922,37.547475
109128,322019110023365,126.931922,37.547475
109176,322019110088141,126.936275,37.550167
109208,322020110039715,126.933731,37.550775
109209,322020110039716,126.934169,37.551297
109210,322020110039717,126.936194,37.550169
109211,322020110039798,126.935394,37.550242
109268,322021110039035,126.937086,37.549647
109273,322022110004543,126.937086,37.549647
109279,322022110012052,126.933353,37.547144
109301,322022110066615,126.933353,37.547144
109305,322023110035998,126.940183,37.549133
109314,322024110038709,126.937092,37.546008
109438,322014110007558,126.916917,37.552825
109439,322014110014793,126.919444,37.554442
109440,322014110014795,126.913644,37.552256
109441,322014110014796,126.916347,37.551797
109442,322014110014896,126.916703,37.55675
109443,322014110014897,126.918953,37.555339
109444,322014110014898,126.913556,37.554417
109445,322014110017604,126.912217,37.553839
109446,322014110019293,126.915886,37.554411
109447,322014110019294,126.913861,37.556761
109448,322014110019295,126.911956,37.556267
109449,322014110019298,126.915169,37.559439
109450,322014110019302,126.911922,37.558581
109451,322014110022135,126.910856,37.55485
109459,322014110036373,126.919728,37.5564
109477,322014110067109,126.912544,37.552272
109478,322014110067111,126.915242,37.5529
109479,322014110067112,126.918214,37.553053
109486,322015110000989,126.914072,37.557781
109489,322015110013639,126.914128,37.550825
109490,322015110013640,126.913289,37.551033
109491,322015110013641,126.913903,37.551536
109492,322015110013642,126.913936,37.551492
109503,322015110027055,126.914225,37.555306
109510,322015110054286,126.917411,37.551497
109535,322016110005064,126.909572,37.556642
109567,322016110027072,126.913411,37.558919
109571,322016110033830,126.915242,37.552881
109575,322016110034779,126.911956,37.556267
109576,322016110034783,126.912558,37.552272
109577,322016110035475,126.918953,37.555339
109578,322016110035502,126.911906,37.558556
109579,322016110035528,126.915922,37.554397
109580,322016110035590,126.912194,37.553825
109581,322016110035628,126.912194,37.553825
109582,322016110036341,126.916703,37.55675
109584,322016110041624,126.913872,37.556769
109585,322016110042001,126.915853,37.559158
109586,322016110042068,126.917792,37.557203
109587,322016110042600,126.917697,37.558133
109588,322016110042707,126.916917,37.552825
109589,322016110042939,126.910128,37.556961
109590,322016110042947,126.913667,37.552253
109591,322016110043348,126.918192,37.553061
109592,322016110044805,126.918214,37.553053
109594,322016110045802,126.919461,37.554525
109595,322016110046726,126.910581,37.555108
109596,322016110046729,126.919683,37.556372
109597,322016110046748,126.918342,37.555208
109598,322016110047519,126.91335,37.557658
109604,322016110058481,126.913128,37.554281
109610,322016110068105,126.914239,37.555603
109628,322016110078052,126.911906,37.558556
109629,322016110078053,126.915922,37.554397
109632,322016110082157,126.909572,37.556642
109633,322016110082158,126.909572,37.556642
109634,322016110082159,126.909572,37.556642
109635,322016110082160,126.909572,37.556642
109636,322016110082161,126.909572,37.556642
109637,322016110082162,126.909572,37.556642
109639,322016110088296,126.918564,37.557164
109640,322016110088297,126.918564,37.557164
109649,322017110004746,126.909572,37.556642
109653,322017110017508,126.913936,37.551492
109654,322017110017509,126.913936,37.551492
109655,322017110017510,126.913936,37.551492
109656,322017110017511,126.913961,37.551492
109657,322017110017512,126.913936,37.551492
109658,322017110017513,126.913961,37.551492
109659,322017110017514,126.913936,37.551492
109660,322017110017515,126.913936,37.551492
109661,322017110021796,126.9174,37.551467
109662,322017110023645,126.916103,37.552233
109663,322017110024410,126.910456,37.553036
109669,322017110034693,126.914867,37.550653
109682,322018110003241,126.914753,37.558544
109688,322018110019000,126.916103,37.551458
109690,322018110019147,126.916344,37.551703
109693,322018110027157,126.910133,37.556997
109697,322018110028461,126.914856,37.550639
109705,322018110045327,126.912583,37.552247
109713,322018110047503,126.909267,37.555206
109718,322018110052531,126.916344,37.551703
109744,322019110002948,126.915181,37.55945
109752,322019110009539,126.918214,37.553053
109753,322019110009543,126.914758,37.55185
109804,322020110008592,126.913936,37.551492
109805,322020110008594,126.913936,37.551492
109859,322021110048520,126.917411,37.551497
109865,322022110004559,126.91045,37.553072
109911,322023110007798,126.910428,37.556197
109912,322023110007799,126.910133,37.556997
109913,322023110007800,126.91335,37.557658
109931,322023110044450,126.909267,37.555197
109950,322025110000366,126.917153,37.555333
109956,322025110003792,126.913289,37.551033
110052,322014110008112,126.940464,37.586033
110053,322014110008416,126.944778,37.591506
110054,322014110010255,126.94435,37.589692
110055,322014110010256,126.942725,37.586217
110056,322014110016880,126.949067,37.586858
110057,322014110019339,126.945767,37.588919
110058,322014110019506,126.943636,37.584261
110059,322014110021066,126.946417,37.586169
110060,322014110023800,126.946522,37.591622
110068,322014110030801,126.944228,37.5887
110103,322015110082050,126.949942,37.58585
110106,322016110000308,126.940694,37.587244
110122,322016110025184,126.941375,37.584708
110123,322016110027064,126.942125,37.590131
110127,322016110034578,126.949942,37.58585
110128,322016110041644,126.942147,37.590303
110129,322016110045777,126.942147,37.590303
110130,322016110047991,126.947244,37.591681
110131,322016110048005,126.942678,37.586222
110132,322016110048775,126.944228,37.588672
110133,322016110059947,126.94045,37.58595
110143,322016110077251,126.944906,37.591542
110144,322016110077254,126.940697,37.587211
110145,322016110078802,126.945528,37.587297
110146,322016110078803,126.945528,37.587297
110147,322016110078804,126.945528,37.587297
110148,322016110078805,126.945528,37.587297
110149,322016110078806,126.945528,37.587297
110150,322016110078807,126.945528,37.587297
110151,322016110078808,126.945528,37.587297
110152,322016110078809,126.945528,37.587297
110153,322016110078810,126.945528,37.587297
110154,322016110078811,126.945528,37.587297
110158,322016110084461,126.943636,37.584261
110170,322017110026130,126.946417,37.586169
110171,322017110026131,126.946417,37.586169
110183,322017110056552,126.948964,37.590094
110190,322017110063082,126.948906,37.590272
110197,322018110049398,126.944228,37.5887
110202,322018110052544,126.943833,37.588661
110337,322021110046714,126.948397,37.586997
110348,322022110000055,126.949306,37.587592
110349,322022110000056,126.950086,37.587642
110350,322022110000057,126.950581,37.587206
110556,322014110007558,126.916917,37.552825
110557,322014110008410,126.910656,37.547603
110558,322014110008412,126.907975,37.552842
110559,322014110008414,126.906461,37.550253
110560,322014110014795,126.913644,37.552256
110561,322014110014796,126.916347,37.551797
110562,322014110014898,126.913556,37.554417
110563,322014110015708,126.910586,37.549208
110564,322014110015800,126.911025,37.550192
110565,322014110017535,126.914478,37.548478
110566,322014110017604,126.912217,37.553839
110567,322014110019293,126.915886,37.554411
110568,322014110022135,126.910856,37.55485
110569,322014110023780,126.907933,37.550328
110570,322014110023781,126.9085,37.548728
110571,322014110024654,126.914625,37.550108
110587,322014110066057,126.912117,37.548303
110589,322014110067109,126.912544,37.552272
110590,322014110067111,126.915242,37.5529
110592,322014110069036,126.913619,37.548486
110599,322015110001012,126.907217,37.551322
110605,322015110013635,126.911478,37.549397
110606,322015110013639,126.914128,37.550825
110607,322015110013640,126.913289,37.551033
110608,322015110013641,126.913903,37.551536
110609,322015110013642,126.913936,37.551492
110610,322015110013648,126.915408,37.550072
110626,322015110027055,126.914225,37.555306
110641,322015110032324,126.915647,37.549875
110643,322015110054019,126.909556,37.550883
110644,322015110054281,126.908147,37.554286
110645,322015110054286,126.917411,37.551497
110677,322016110005065,126.914486,37.549514
110702,322016110033830,126.915242,37.552881
110703,322016110033834,126.909567,37.550875
110704,322016110033835,126.910633,37.547639
110708,322016110034783,126.912558,37.552272
110709,322016110034796,126.907975,37.552842
110710,322016110035528,126.915922,37.554397
110711,322016110035590,126.912194,37.553825
110712,322016110035628,126.912194,37.553825
110714,322016110041621,126.9085,37.548728
110715,322016110041625,126.914469,37.548397
110716,322016110041681,126.910586,37.549208
110717,322016110042087,126.913653,37.548489
110718,322016110042354,126.907947,37.554942
110719,322016110042707,126.916917,37.552825
110720,322016110042947,126.913667,37.552253
110722,322016110045804,126.907217,37.551322
110723,322016110046726,126.910581,37.555108
110729,322016110058481,126.913128,37.554281
110738,322016110068105,126.914239,37.555603
110756,322016110078053,126.915922,37.554397
110757,322016110078066,126.914472,37.548456
110758,322016110078703,126.916167,37.549872
110759,322016110078704,126.916167,37.549872
110760,322016110078705,126.916167,37.549872
110761,322016110078706,126.916167,37.549872
110762,322016110078707,126.916167,37.549872
110763,322016110078708,126.916167,37.549872
110764,322016110078709,126.916167,37.549872
110765,322016110078710,126.916167,37.549872
110766,322016110078711,126.916167,37.549872
110767,322016110078712,126.916167,37.549872
110768,322016110078713,126.916167,37.549872
110769,322016110078714,126.916167,37.549872
110771,322016110082147,126.916167,37.549872
110772,322016110082148,126.916167,37.549872
110773,322016110082149,126.916167,37.549872
110774,322016110082150,126.916167,37.549872
110775,322016110082151,126.916167,37.549872
110776,322016110082152,126.916167,37.549872
110777,322016110082153,126.916167,37.549872
110778,322016110082154,126.916167,37.549872
110779,322016110082155,126.916167,37.549872
110780,322016110082156,126.916167,37.549872
110783,322016110084955,126.907978,37.552808
110799,322017110017508,126.913936,37.551492
110800,322017110017509,126.913936,37.551492
110801,322017110017510,126.913936,37.551492
110802,322017110017511,126.913961,37.551492
110803,322017110017512,126.913936,37.551492
110804,322017110017513,126.913961,37.551492
110805,322017110017514,126.913936,37.551492
110806,322017110017515,126.913936,37.551492
110807,322017110021796,126.9174,37.551467
110808,322017110023645,126.916103,37.552233
110809,322017110024410,126.910456,37.553036
110815,322017110030701,126.907933,37.550328
110816,322017110034693,126.914867,37.550653
110833,322018110007726,126.916167,37.549872
110840,322018110019000,126.916103,37.551458
110841,322018110019001,126.914489,37.548478
110842,322018110019003,126.914478,37.548478
110844,322018110019147,126.916344,37.551703
110845,322018110021579,126.907711,37.553892
110846,322018110023063,126.915636,37.549853
110850,322018110028461,126.914856,37.550639
110854,322018110034785,126.913619,37.548486
110859,322018110045327,126.912583,37.552247
110863,322018110047503,126.909267,37.555206
110868,322018110049406,126.913292,37.54915
110869,322018110050628,126.911022,37.550189
110874,322018110052531,126.916344,37.551703
110887,322018110064161,126.910622,37.547639
110898,322019110009543,126.914758,37.55185
110937,322019110079105,126.911233,37.549133
110956,322020110008592,126.913936,37.551492
110957,322020110008594,126.913936,37.551492
111028,322021110048520,126.917411,37.551497
111032,322022110004559,126.91045,37.553072
111074,322023110008702,126.911036,37.550211
111087,322023110044450,126.909267,37.555197
111108,322025110003792,126.913289,37.551033
